year,state,avg_wg,wg_diff
1993,IN,7.3942250485821912,-0.025945495846941391
1994,IN,7.3974742328876077,0.0032491843054165415
1995,IN,7.3688734112808909,-0.028600821606716842
1996,IN,7.34697592011042,-0.021897491170470573
1997,IN,7.3391168274022087,-0.0078590927082116124
1998,IN,7.3241269921287948,-0.01498983527341391
1999,IN,7.3235793933285791,-0.0005475988002157095
2000,IN,7.3487450579222964,0.025165664593717274
2001,IN,7.3150340183726446,-0.033711039549651822
2002,IN,7.2899758658118046,-0.025058152560839986
2003,IN,7.2748849050564557,-0.015090960755348881
2004,IN,7.2460721348863482,-0.028812770170107527
1969,KS,7.2694558521414612,
1970,KS,7.2934064490405728,0.023950596899111609
1971,KS,7.3044042840298467,0.010997834989273869
1972,KS,7.3211074631615052,0.01670317913165853
1973,KS,7.3518242412173338,0.03071677805582862
1974,KS,7.3358868059392695,-0.015937435278064349
1975,KS,7.3549462096142557,0.019059403674986264
1976,KS,7.3781706027469891,0.02322439313273339
1977,KS,7.3789069522593227,0.00073634951233358947
1978,KS,7.3944565552760828,0.015549603016760116
1979,KS,7.4063191276810016,0.011862572404918836
1980,KS,7.4293497603858052,0.023030632704803544
1981,KS,7.4023741125304436,-0.026975647855361551
1982,KS,7.41495239987662,0.012578287346176609
1983,KS,7.4202448363253986,0.0052924364487783038
1984,KS,7.4430071474123212,0.022762311086922615
1985,KS,7.4389538761643186,-0.0040532712480025879
1986,KS,7.4335663884189875,-0.0053874877453310432
1987,KS,7.4253494923639041,-0.0082168960550834669
1988,KS,7.4418948165775136,0.016545324213609547
1989,KS,7.4340870870950324,-0.0078077294824812071
1990,KS,7.4297859624622626,-0.0043011246327697705
1991,KS,7.4182694506391806,-0.011516511823081999
1992,KS,7.4195643196441656,0.0012948690049849887
1993,KS,7.399419208489876,-0.02014511115428963
1994,KS,7.4086131872871945,0.0091939787973185361
1995,KS,7.4054875576710444,-0.0031256296161501496
1996,KS,7.3910942606011938,-0.014393297069850597
1997,KS,7.3879303023838139,-0.0031639582173799141
1998,KS,7.3705713047695873,-0.017358997614226546
1999,KS,7.3719161615069826,0.0013448567373952613
2000,KS,7.3734237561470692,0.0015075946400866513
2001,KS,7.34783490867296,-0.0255888474741095
2002,KS,7.3327963975254296,-0.015038511147530187
2003,KS,7.3102764432361322,-0.022519954289297317
2004,KS,7.2957942365249195,-0.014482206711212697
1969,KY,7.2470983919923713,
1970,KY,7.251915720765135,0.0048173287727637515
1971,KY,7.289754800366838,0.037839079601702963
1972,KY,7.3082135700129136,0.018458769646075623
1973,KY,7.31534542370373,0.0071318536908160368
1974,KY,7.346282623045143,0.030937199341413368
1975,KY,7.3330450157954008,-0.013237607249742211
1976,KY,7.3530724231644564,0.020027407369055616
1977,KY,7.3693935569270748,0.016321133762618345
1978,KY,7.3678912749014289,-0.0015022820256458402
1979,KY,7.39106635092397,0.023175076022541319
1980,KY,7.3838216658688456,-0.0072446850551246555
1981,KY,7.3858534043472517,0.0020317384784060977
1982,KY,7.3924175138565156,0.0065641095092638935
1983,KY,7.3801872016376784,-0.012230312218837192
1984,KY,7.40612493149786,0.025937729860181946
1985,KY,7.39425078056345,-0.011874150934410466
1986,KY,7.3934548121422248,-0.00079596842122509059
1987,KY,7.4023378586061659,0.0088830464639411133
1988,KY,7.4203989122146146,0.018061053608448674
1989,KY,7.4280420776997591,0.007643165485144543
1990,KY,7.4193323841885812,-0.0087096935111778961
1991,KY,7.3909067442022316,-0.028425639986349616
1992,KY,7.4038931093337617,0.012986365131530064
1993,KY,7.3823135882979134,-0.021579521035848259
1994,KY,7.3699764742545009,-0.012337114043412534
1995,KY,7.3494422532607517,-0.02053422099374913
1996,KY,7.3420733585207154,-0.0073688947400363247
1997,KY,7.3315325734755907,-0.010540785045124679
1998,KY,7.3230403569726059,-0.0084922165029848173
1999,KY,7.3179461094946481,-0.0050942474779578362
2000,KY,7.3176687680331423,-0.00027734146150582006
2001,KY,7.280562700838396,-0.037106067194746295
2002,KY,7.25918820051035,-0.021374500328046331
2003,KY,7.2314471130487714,-0.027741087461578218
2004,KY,7.2099571260221715,-0.021489987026599877
1969,LA,7.0956680207573086,
1970,LA,7.0719987778386662,-0.023669242918642475
1971,LA,7.1228777518977671,0.050878974059100912
1972,LA,7.1225111557029486,-0.00036659619481849148
1973,LA,7.1222451444197015,-0.00026601128324710288
1974,LA,7.1123584676992664,-0.0098866767204350836
1975,LA,7.1306259121231186,0.018267444423852197
1976,LA,7.1584077533241288,0.027781841201010238
1977,LA,7.1792233804428571,0.020815627118728308
1978,LA,7.1909040505925725,0.011680670149715411
1979,LA,7.2079660161672674,0.01706196557469486
1980,LA,7.221372436187421,0.013406420020153575
1981,LA,7.2144612982462863,-0.0069111379411346263
1982,LA,7.22425043265185,0.0097891344055636154
1983,LA,7.2224256610422177,-0.0018247716096322364
1984,LA,7.2190406674396774,-0.0033849936025402982
1985,LA,7.2017093376132468,-0.017331329826430597
1986,LA,7.1937394201457323,-0.00796991746751452
1987,LA,7.1992758435225674,0.0055364233768351312
1988,LA,7.1999252466851669,0.00064940316259942676
1989,LA,7.17557729220195,-0.024347954483216583
1990,LA,7.169984577820455,-0.005592714381495334
1991,LA,7.1448661781401723,-0.025118399680282621
1992,LA,7.1610839675537523,0.016217789413579986
1993,LA,7.1496844926709464,-0.011399474882805904
1994,LA,7.135720226017658,-0.013964266653288426
1995,LA,7.1234288506257153,-0.012291375391942694
1996,LA,7.1099260118906988,-0.013502838735016454
1997,LA,7.0870350231441206,-0.022890988746578245
1998,LA,7.0846613649773937,-0.0023736581667268553
1999,LA,7.0786700381552183,-0.0059913268221754024
2000,LA,7.0676617498198855,-0.01100828833533285
2001,LA,7.02983518607175,-0.0378265637481352
2002,LA,7.0227096138305365,-0.0071255722412137956
2003,LA,6.9893463928215356,-0.03336322100900091
2004,LA,6.9645715268958055,-0.024774865925730083
1969,MA,7.1917339313686224,
1970,MA,7.225921998549377,0.034188067180754622
1971,MA,7.2421867866766974,0.016264788127320351
1972,MA,7.2540849612063578,0.011898174529660466
1973,MA,7.2683603554296905,0.014275394223332682
1974,MA,7.2854181103789193,0.017057754949228787
1975,MA,7.2929985146835357,0.0075804043046163727
1976,MA,7.3477763850083155,0.054777870324779876
1977,MA,7.3529701071507043,0.0051937221423887792
1978,MA,7.375331457816185,0.022361350665480728
1979,MA,7.408066458093681,0.032735000277495985
1980,MA,7.4302554089182,0.02218895082451855
1981,MA,7.4324940686571193,0.0022386597389196794
1982,MA,7.4421612280131972,0.0096671593560779812
1983,MA,7.455292062362143,0.013130834348945797
1984,MA,7.4768896721304827,0.021597609768339687
1985,MA,7.48045997335239,0.0035703012219077124
1986,MA,7.4983730488333853,0.017913075480994856
1987,MA,7.5005251028270985,0.00215205399371321
1988,MA,7.4807669530036067,-0.019758149823491777
1989,MA,7.483039174753606,0.0022722217499993036
1990,MA,7.4906898615413544,0.0076506867877483842
1991,MA,7.4782202536643529,-0.012469607877001465
1992,MA,7.4847559750962374,0.0065357214318844115
1993,MA,7.4647470707529378,-0.020008904343299605
1994,MA,7.4661979946538644,0.0014509239009266039
1995,MA,7.4656860208972962,-0.00051197375656819588
1996,MA,7.47203528911464,0.0063492682173436066
1997,MA,7.4319049887565471,-0.040130300358092619
1998,MA,7.4417166775210237,0.0098116887644765782
1999,MA,7.4248878899673327,-0.016828787553690994
2000,MA,7.4241002102476381,-0.0007876797196946228
2001,MA,7.4041619108298153,-0.019938299417822769
2002,MA,7.3783452670193945,-0.025816643810420814
2003,MA,7.3723981513349433,-0.0059471156844512763
2004,MA,7.3409154857751693,-0.03148266555977397
1969,MD,7.1211047912643624,
1970,MD,7.144666738363437,0.023561947099074665
1971,MD,7.178428054271242,0.033761315907804956
1972,MD,7.2178971002094965,0.03946904593825451
1973,MD,7.2087205528522524,-0.009176547357244047
1974,MD,7.220332148155002,0.011611595302749578
1975,MD,7.2208130904972911,0.00048094234228912569
1976,MD,7.2395370236662844,0.018723933168993234
1977,MD,7.2642102268973687,0.024673203231084351
1978,MD,7.2695564019643539,0.0053461750669852037
1979,MD,7.28545296832619,0.015896566361836229
1980,MD,7.290405222143483,0.0049522538172928066
1981,MD,7.3055360595774514,0.01513083743396848
1982,MD,7.3371791800723072,0.031643120494855737
1983,MD,7.3388415620070226,0.0016623819347154623
1984,MD,7.35332486263328,0.014483300626257467
1985,MD,7.3601556948823967,0.0068308322491166251
1986,MD,7.3619502410374809,0.0017945461550841202
1987,MD,7.35723952537679,-0.0047107156606909228
1988,MD,7.3498904732059467,-0.007349052170843251
1989,MD,7.3569051532746679,0.0070146800687211908
1990,MD,7.3696283413176253,0.012723188042957467
1991,MD,7.3333769881706612,-0.036251353146964149
1992,MD,7.3346723108570213,0.001295322686360123
1993,MD,7.319282754233452,-0.015389556623569334
1994,MD,7.3201444303859171,0.00086167615246512952
1995,MD,7.315113473051543,-0.0050309573343740865
1996,MD,7.300657406721589,-0.014456066329953998
1997,MD,7.2778502916647438,-0.022807115056845184
1998,MD,7.2886207085441272,0.010770416879383404
1999,MD,7.2632249414131156,-0.02539576713101166
2000,MD,7.274741591510022,0.011516650096906389
2001,MD,7.238240412287321,-0.036501179222701019
2002,MD,7.2306414787031894,-0.0075989335841315508
2003,MD,7.2102178892172182,-0.020423589485971227
2004,MD,7.1898321169585886,-0.020385772258629586
1969,ME,7.282545891796218,
1970,ME,7.308411927605337,0.025866035809118948
1971,ME,7.3392979952397779,0.030886067634440906
1972,ME,7.3740613521967431,0.0347633569569652
1973,ME,7.3842485584963669,0.010187206299623774
1974,ME,7.3873307367148531,0.00308217821848622
1975,ME,7.4271124539641873,0.039781717249334214
1976,ME,7.4885597439661673,0.061447290001980015
1977,ME,7.4760216069326351,-0.012538137033532237
1978,ME,7.5183950498949219,0.042373442962286845
1979,ME,7.5207999690563181,0.0024049191613961796
1980,ME,7.4494965638555515,-0.071303405200766612
1981,ME,7.52924463968932,0.079748075833768084
1982,ME,7.5593522047790129,0.030107565089693367
1983,ME,7.530019334315563,-0.0293328704634499
1984,ME,7.5605592969532456,0.030539962637682549
1985,ME,7.5622536246004408,0.0016943276471952373
1986,ME,7.5723965503016428,0.01014292570120201
1987,ME,7.5629468782191642,-0.0094496720824786
1988,ME,7.5896245585822584,0.026677680363094147
1989,ME,7.5859539234072475,-0.0036706351750108723
1990,ME,7.5817195834361959,-0.0042343399710516039
1991,ME,7.5612119651148868,-0.020507618321309096
1992,ME,7.5687014237491983,0.0074894586343114966
1993,ME,7.5411627802555774,-0.027538643493620896
1994,ME,7.5108850099044684,-0.030277770351109012
1995,ME,7.5293036060547447,0.0184185961502763
1996,ME,7.5250169701030316,-0.00428663595171308
1997,ME,7.514586086283197,-0.010430883819834591
1998,ME,7.5305767491202049,0.015990662837007896
1999,ME,7.5071826264036341,-0.02339412271657082
2000,ME,7.5242909799956763,0.017108353592042214
2001,ME,7.5073080903543268,-0.01698288964134953
2002,ME,7.49047253593949,-0.016835554414837084
2003,ME,7.4879800615020864,-0.0024924744374033025
2004,ME,7.4619531816599407,-0.026026879842145689
1969,MI,7.2642962077424933,
1970,MI,7.2784565017224354,0.014160293979942118
1971,MI,7.2874733979180606,0.00901689619562518
1972,MI,7.2931575269006714,0.0056841289826108365
1973,MI,7.297377875095588,0.0042203481949165678
1974,MI,7.3252639274615516,0.027886052365963643
1975,MI,7.3194562458679986,-0.005807681593553049
1976,MI,7.3433772393883583,0.0239209935203597
1977,MI,7.3626459883130924,0.019268748924734069
1978,MI,7.346460846757811,-0.01618514155528139
1979,MI,7.3742016659347538,0.027740819176942821
1980,MI,7.3793921384805454,0.0051904725457916356
1981,MI,7.3840028017866048,0.0046106633060594149
1982,MI,7.4161855745664722,0.032182772779867364
1983,MI,7.4060420560070979,-0.010143518559374343
1984,MI,7.410470371489124,0.0044283154820261572
1985,MI,7.4248156477159464,0.014345276226822357
1986,MI,7.40326929224286,-0.021546355473086365
1987,MI,7.38939191157338,-0.013877380669479855
1988,MI,7.3837818517851481,-0.0056100597882320358
1989,MI,7.368872048708015,-0.014909803077133077
1990,MI,7.3675065063360918,-0.0013655423719232118
1991,MI,7.3470583865536154,-0.020448119782476404
1992,MI,7.3718946485881025,0.024836262034487078
1993,MI,7.3596902459276023,-0.012204402660500158
1994,MI,7.3523871631312838,-0.0073030827963185274
1995,MI,7.3526436726901752,0.000256509558891338
1996,MI,7.3568945852457084,0.0042509125555332261
1997,MI,7.355021498891217,-0.001873086354491349
1998,MI,7.3507779859394153,-0.0042435129518016979
1999,MI,7.3406864268197376,-0.01009155911967774
2000,MI,7.3503373487470034,0.0096509219272657987
2001,MI,7.3260127428922432,-0.024324605854760151
2002,MI,7.3177731665044741,-0.0082395763877691763
2003,MI,7.3057295103110595,-0.01204365619341452
2004,MI,7.2843265275753355,-0.021402982735724052
1969,MN,7.4001255719231152,
1970,MN,7.4101605039230547,0.010034931999939545
1971,MN,7.4298420285765152,0.019681524653460514
1972,MN,7.4573235801676576,0.027481551591142406
1973,MN,7.4803394876065754,0.023015907438917793
1974,MN,7.4836646410769205,0.0033251534703451213
1975,MN,7.4806037927118059,-0.0030608483651146656
1976,MN,7.5148104461871057,0.034206653475299831
1977,MN,7.5530194959594636,0.03820904977235795
1978,MN,7.562042250628795,0.0090227546693313343
1979,MN,7.5753096256545565,0.013267375025761474
1980,MN,7.5817327248604585,0.0064230992059020053
1981,MN,7.5789904262180956,-0.0027422986423628615
1982,MN,7.5942971983167089,0.015306772098613308
1983,MN,7.5854125460191471,-0.0088846522975618569
1984,MN,7.6108503573305439,0.025437811311396885
1985,MN,7.6098921833017883,-0.00095817402875564284
1986,MN,7.6059871381634041,-0.0039050451383841889
1987,MN,7.59509245779513,-0.010894680368274123
1988,MN,7.58491308318886,-0.010179374606270386
1989,MN,7.586629708542759,0.0017166253538993814
1990,MN,7.5857596525515723,-0.0008700559911867245
1991,MN,7.544469050822344,-0.041290601729228271
1992,MN,7.57108022631674,0.026611175494395845
1993,MN,7.5557518298883419,-0.015328396428397895
1994,MN,7.5328998791728,-0.022851950715542024
1995,MN,7.5253969317426339,-0.007502947430165996
1996,MN,7.5290663581717405,0.0036694264291066148
1997,MN,7.5080983184231336,-0.020968039748606948
1998,MN,7.514754291282669,0.0066559728595354528
1999,MN,7.5083735344529083,-0.006380756829760692
2000,MN,7.5093821971714965,0.0010086627185881269
2001,MN,7.4968385225176712,-0.012543674653825221
2002,MN,7.4865013540549015,-0.010337168462769775
2003,MN,7.4790753495619082,-0.0074260044929932434
2004,MN,7.4472109311163095,-0.03186441844559873
1969,MO,7.26657393417422,
1970,MO,7.2824161171184851,0.015842182944265204
1971,MO,7.2987507376336165,0.016334620515131348
1972,MO,7.31807884601067,0.019328108377053788
1973,MO,7.3227834500878837,0.0047046040772134035
1974,MO,7.3260264412823,0.0032429911944165113
1975,MO,7.3227445078894959,-0.0032819333928042482
1976,MO,7.3586063646579527,0.035861856768456768
1977,MO,7.3842117282022164,0.025605363544263682
1978,MO,7.3849776607934183,0.00076593259120194546
1979,MO,7.4020863327954736,0.017108672002055236
1980,MO,7.4092514985004883,0.0071651657050146866
1981,MO,7.3953398546244058,-0.013911643876082458
1982,MO,7.4074644520890809,0.012124597464675091
1983,MO,7.3984986650148983,-0.0089657870741826073
1984,MO,7.4112163217691256,0.012717656754227313
1985,MO,7.3996340849626243,-0.011582236806501278
1986,MO,7.3823770136454936,-0.017257071317130723
1987,MO,7.3727802219604266,-0.0095967916850669965
1988,MO,7.37956099626539,0.0067807743049632663
1989,MO,7.3695302724188281,-0.010030723846561784
1990,MO,7.356725971488979,-0.012804300929849077
1991,MO,7.325887828926275,-0.030838142562704007
1992,MO,7.3370953625259645,0.011207533599689512
1993,MO,7.3272941471326751,-0.0098012153932893753
1994,MO,7.3339888963894087,0.0066947492567335232
1995,MO,7.3240807150558771,-0.0099081813335315516
1996,MO,7.325390035878045,0.0013093208221679475
1997,MO,7.3137751096936006,-0.011614926184444485
1998,MO,7.3088217135782294,-0.0049533961153711559
1999,MO,7.3014426001944637,-0.0073791133837657341
2000,MO,7.3062698487695394,0.004827248575075771
2001,MO,7.2722007241853071,-0.034069124584232391
2002,MO,7.2468127350221785,-0.025387989163128566
2003,MO,7.2310936364401019,-0.015719098582076541
2004,MO,7.2120218873517112,-0.01907174908839071
1969,MS,7.1614956281159818,
1970,MS,7.1573596281656755,-0.0041359999503063349
1971,MS,7.1870670874536975,0.029707459288021987
1972,MS,7.1399123138046026,-0.047154773649094928
1973,MS,7.1621770668496314,0.02226475304502884
1974,MS,7.1548381625515729,-0.0073389042980585018
1975,MS,7.1466215195028413,-0.0082166430487315978
1976,MS,7.1862968758912293,0.039675356388388039
1977,MS,7.1867069848240961,0.00041010893286674843
1978,MS,7.1908052313491488,0.0040982465250527511
1979,MS,7.2091483143719435,0.018343083022794637
1980,MS,7.2050335158337955,-0.0041147985381480012
1981,MS,7.2082138003155238,0.0031802844817283571
1982,MS,7.199477078977691,-0.0087367213378328756
1983,MS,7.213230000286873,0.013752921309182042
1984,MS,7.2083431842275409,-0.0048868160593320553
1985,MS,7.21047748346715,0.00213429923960895
1986,MS,7.2102152293654447,-0.00026225410170521712
1987,MS,7.1929563131297316,-0.017258916235713073
1988,MS,7.19685372001915,0.00389740688941842
1989,MS,7.1740389082429754,-0.022814811776174615
1990,MS,7.1390783439985785,-0.034960564244396863
1991,MS,7.1254525769441655,-0.013625767054413096
1992,MS,7.1303496861006046,0.00489710915643915
1993,MS,7.1161163871807167,-0.014233298919887893
1994,MS,7.1229497512622917,0.0068333640815749774
1995,MS,7.1354756570772429,0.012525905814951166
1996,MS,7.1264628098105955,-0.0090128472666473058
1997,MS,7.1185695022152888,-0.0078933075953067089
1998,MS,7.1035281896878066,-0.015041312527482198
1999,MS,7.082321979577,-0.021206210110806367
2000,MS,7.0602415378240693,-0.022080441752931
2001,MS,7.0476984998249668,-0.012543037999102502
2002,MS,7.0036600050196283,-0.0440384948053385
2003,MS,6.9756646234845245,-0.027995381535103725
2004,MS,6.9577375937173214,-0.017927029767203173
1969,MT,7.18666817406186,
1970,MT,7.1938725157263246,0.0072043416644644864
1971,MT,7.2004317027161768,0.00655918698985225
1972,MT,7.2381858600598123,0.037754157343635519
1973,MT,7.2374795655084254,-0.00070629455138693231
1974,MT,7.2605358003058749,0.023056234797449449
1975,MT,7.2815793860884535,0.021043585782578589
1976,MT,7.3308521879872188,0.049272801898765373
1977,MT,7.3592435306807094,0.028391342693490529
1978,MT,7.3991466707325024,0.039903140051793073
1979,MT,7.3812804977158519,-0.0178661730166505
1980,MT,7.3991062692860385,0.01782577157018661
1981,MT,7.4150984332287875,0.015992163942748938
1982,MT,7.4225681554647,0.0074697222359123572
1983,MT,7.4099322282639948,-0.012635927200705055
1984,MT,7.4199150632402722,0.0099828349762773883
1985,MT,7.4466496614947282,0.02673459825445601
1986,MT,7.4381297455443791,-0.0085199159503490662
1987,MT,7.4563334481034831,0.018203702559103974
1988,MT,7.4408996333214192,-0.015433814782063848
1989,MT,7.4513807837378243,0.010481150416405072
1990,MT,7.4160027925348224,-0.035377991203001891
1991,MT,7.429746343834136,0.013743551299313594
1992,MT,7.4354553263505938,0.0057089825164577945
1993,MT,7.4024574051026972,-0.032997921247896578
1994,MT,7.4034573522722624,0.00099994716956519625
1995,MT,7.40243633407234,-0.0010210181999221746
1996,MT,7.4016111569575855,-0.000825177114754716
1997,MT,7.4027046894900144,0.0010935325324288314
1998,MT,7.3529958235291693,-0.049708865960845117
1999,MT,7.3755711299353477,0.022575306406178441
2000,MT,7.381477464045906,0.0059063341105582978
2001,MT,7.3314561818114452,-0.050021282234460784
2002,MT,7.2996906983368017,-0.031765483474643474
2003,MT,7.2796685288894771,-0.0200221694473246
2004,MT,7.26617945681952,-0.013489072069956975
1969,NC,7.1251410612972874,
1970,NC,7.1309518948002912,0.0058108335030038205
1971,NC,7.1629351190383,0.031983224238008923
1972,NC,7.1698950325682809,0.00695991352998071
1973,NC,7.1740664561486591,0.0041714235803782529
1974,NC,7.1795096294654961,0.0054431733168369689
1975,NC,7.1941133724584461,0.014603742992949975
1976,NC,7.249065327616897,0.054951955158450971
1977,NC,7.2695719046944847,0.020506577077587629
1978,NC,7.2618752926883028,-0.00769661200618188
1979,NC,7.2649697933422193,0.0030945006539164766
1980,NC,7.2818097076820081,0.01683991433978882
1981,NC,7.2897871301248847,0.00797742244287658
1982,NC,7.2841368599327705,-0.0056502701921141707
1983,NC,7.2932153697800874,0.0090785098473169512
1984,NC,7.3053857704725385,0.012170400692451011
1985,NC,7.3134653677089316,0.0080795972363931767
1986,NC,7.3165872675993739,0.0031218998904423145
1987,NC,7.31575193348811,-0.000835334111264352
1988,NC,7.31119689000209,-0.0045550434860199829
1989,NC,7.3017059308362,-0.0094909591658893788
1990,NC,7.3005299270949688,-0.0011760037412313906
1991,NC,7.2715165677572529,-0.029013359337715983
1992,NC,7.2902247986461619,0.01870823088890905
1993,NC,7.2723273513877915,-0.017897447258370391
1994,NC,7.2724088243350273,8.1472947235816662e-05
1995,NC,7.2721018814839864,-0.00030694285104093666
1996,NC,7.2728957318359662,0.0007938503519797635
1997,NC,7.2654471985563776,-0.0074485332795886094
1998,NC,7.2661750565673,0.00072785801092223323
1999,NC,7.2607550879521909,-0.00541996861510885
2000,NC,7.2567733445782894,-0.0039817433739015584
2001,NC,7.2304600654990736,-0.026313279079215768
2002,NC,7.2182790246537989,-0.012181040845274715
2003,NC,7.21654326351536,-0.0017357611384385407
2004,NC,7.2050196693788822,-0.011523594136478188
1969,ND,7.3656562931754923,
1970,ND,7.4023822620506294,0.036725968875137127
1971,ND,7.3772167226583658,-0.025165539392263625
1972,ND,7.4644960150586517,0.087279292400285868
1973,ND,7.4151409866812754,-0.049355028377376264
1974,ND,7.4796501050426789,0.0645091183614035
1975,ND,7.4919726110702021,0.012322506027523161
1976,ND,7.5240809859472293,0.032108374877027224
1977,ND,7.51128054110422,-0.012800444843009018
1978,ND,7.5430995540459937,0.031819012941773472
1979,ND,7.5448736974571089,0.0017741434111151477
1980,ND,7.5728409236717793,0.027967226214670404
1981,ND,7.5772414867440023,0.0044005630722230293
1982,ND,7.5751529760838929,-0.0020885106601093995
1983,ND,7.5932283039443558,0.018075327860462842
1984,ND,7.5952251939761126,0.0019968900317568483
1985,ND,7.5672155331347772,-0.028009660841335382
1986,ND,7.5825135865968072,0.015298053462029948
1987,ND,7.5893364683529834,0.00682288175617618
1988,ND,7.5740813613443878,-0.015255107008595559
1989,ND,7.5880028937113178,0.013921532366929945
1990,ND,7.5449102437080642,-0.043092650003253574
1991,ND,7.5380209420306574,-0.0068893016774067561
1992,ND,7.5637925658090275,0.025771623778370056
1993,ND,7.5517851156272942,-0.012007450181733326
1994,ND,7.5431641817169721,-0.0086209339103220373
1995,ND,7.52527970717803,-0.01788447453894193
1996,ND,7.5213528552626752,-0.003926851915355023
1997,ND,7.4706886359799007,-0.050664219282774425
1998,ND,7.4434974839162455,-0.027191152063655188
1999,ND,7.4371778920037626,-0.0063195919124829913
2000,ND,7.4566603145559354,0.019482422552172807
2001,ND,7.4212415554364286,-0.03541875911950676
2002,ND,7.4270440574826733,0.0058025020462446619
2003,ND,7.4055095788126408,-0.021534478670032442
2004,ND,7.4159464732850449,0.010436894472404035
1969,NE,7.3151622300061518,
1970,NE,7.3270245387389137,0.011862308732761839
1971,NE,7.3439873118827421,0.016962773143828436
1972,NE,7.37555249340203,0.03156518151928811
1973,NE,7.3761729352082739,0.00062044180624365453
1974,NE,7.4037459676288728,0.027573032420598942
1975,NE,7.3982595221252252,-0.00548644550364763
1976,NE,7.4332591232572707,0.034999601132045477
1977,NE,7.460420671059989,0.027161547802718289
1978,NE,7.4612908845317136,0.0008702134717246679
1979,NE,7.4786051811188043,0.017314296587090716
1980,NE,7.4890857417921355,0.010480560673331141
1981,NE,7.4939772728661387,0.004891531074003197
1982,NE,7.50432376118552,0.010346488319381564
1983,NE,7.4966352175085831,-0.0076885436769371651
1984,NE,7.5270459268911987,0.030410709382615586
1985,NE,7.5362962755140313,0.0092503486228325826
1986,NE,7.5183505108191477,-0.017945764694883515
1987,NE,7.5059165119535418,-0.012433998865605922
1988,NE,7.5046935401858486,-0.0012229717676932594
1989,NE,7.4790369334729023,-0.025656606712946228
1990,NE,7.5011268863746752,0.022089952901772847
1991,NE,7.4742892961358995,-0.026837590238775633
1992,NE,7.4872412489744216,0.012951952838522018
1993,NE,7.4608081202912393,-0.026433128683182261
1994,NE,7.4500057517569926,-0.010802368534246654
1995,NE,7.4288779672503793,-0.021127784506613345
1996,NE,7.4336679273712454,0.0047899601208660769
1997,NE,7.3798452613176533,-0.053822666053592094
1998,NE,7.3999980364399534,0.020152775122300071
1999,NE,7.3744048201117325,-0.025593216328220869
2000,NE,7.3663354489003821,-0.008069371211350429
2001,NE,7.3527808301488209,-0.013554618751561165
2002,NE,7.3139484476338952,-0.038832382514925712
2003,NE,7.3175947299082624,0.0036462822743672518
2004,NE,7.30214248631377,-0.01545224359449282
1969,NH,7.2644579982922384,
1970,NH,7.3133090673734955,0.048851069081257137
1971,NH,7.3049954098231327,-0.00831365755036284
1972,NH,7.3233799208339816,0.018384511010848925
1973,NH,7.3426827444762521,0.019302823642270539
1974,NH,7.3468102538651552,0.00412750938890305
1975,NH,7.3590261225933347,0.01221586872817948
1976,NH,7.4018659300452141,0.04283980745187943
1977,NH,7.4516762884202192,0.049810358375005137
1978,NH,7.4719998042805331,0.02032351586031389
1979,NH,7.4830317268792088,0.011031922598675692
1980,NH,7.5147146122722139,0.031682885393005122
1981,NH,7.5556151873125268,0.040900575040312859
1982,NH,7.54265572465394,-0.012959462658586496
1983,NH,7.5899831467625427,0.047327422108602413
1984,NH,7.6131011072860124,0.023117960523469705
1985,NH,7.5996964662383562,-0.013404641047656263
1986,NH,7.6171791273794796,0.0174826611411234
1987,NH,7.6180392909001178,0.0008601635206382241
1988,NH,7.6162138350327346,-0.0018254558673831411
1989,NH,7.6271828012013483,0.010968966168613647
1990,NH,7.6287822867516955,0.0015994855503471683
1991,NH,7.6087644045645773,-0.020017882187118197
1992,NH,7.5941017979075314,-0.014662606657045885
1993,NH,7.6130019962431854,0.018900198335654039
1994,NH,7.5912537394226609,-0.021748256820524503
1995,NH,7.592666745268903,0.0014130058462420436
1996,NH,7.6075914418982586,0.014924696629355694
1997,NH,7.5657386289038975,-0.041852812994361166
1998,NH,7.5829498670833848,0.017211238179487331
1999,NH,7.5538005948015519,-0.02914927228183295
2000,NH,7.5613040364169724,0.0075034416154204919
2001,NH,7.5164427462095373,-0.044861290207435012
2002,NH,7.5053461122954772,-0.011096633914060128
2003,NH,7.50411311487448,-0.0012329974209972505
2004,NH,7.4622112825376252,-0.041901832336854739
1969,NJ,7.1265996528691273,
1970,NJ,7.169013337025258,0.042413684156130671
1971,NJ,7.1822696623729163,0.013256325347658304
1972,NJ,7.1903875488147087,0.0081178864417923435
1973,NJ,7.212992335227641,0.0226047864129324
1974,NJ,7.2224793374386049,0.00948700221096388
1975,NJ,7.2225555763298619,7.623889125696337e-05
1976,NJ,7.25259070261379,0.030035126283928015
1977,NJ,7.2675497574285233,0.014959054814733364
1978,NJ,7.276602841404217,0.00905308397569371
1979,NJ,7.2967778426968692,0.020175001292652261
1980,NJ,7.3081565998134463,0.011378757116577098
1981,NJ,7.3186207531402294,0.010464153326783077
1982,NJ,7.3517628085348283,0.033142055394598913
1983,NJ,7.3415090832344783,-0.010253725300350069
1984,NJ,7.3658548776930619,0.024345794458583647
1985,NJ,7.3769617733305246,0.0111068956374627
1986,NJ,7.3775220024561525,0.00056022912562792015
1987,NJ,7.3764282002084132,-0.0010938022477393616
1988,NJ,7.3664513104495386,-0.0099768897588745631
